ticketNumber,nominalValue,lotteryDate,winAmount
00000263,200,2023-09-18,0
00000264,50,2025-06-02,0
00000265,50,2023-03-02,0
00000266,150,2025-09-14,750
00000267,100,2025-02-04,100
00000268,200,2024-07-11,0
00000269,200,2023-08-20,2000
00000270,150,2025-12-10,0
00000271,50,2025-11-08,0
00000272,150,2025-07-04,0
00000273,100,2024-05-20,0
00000274,100,2025-08-19,0
00000275,150,2022-10-19,750
00000276,150,2025-05-03,0
00000277,500,2023-08-15,0
00000278,200,2025-11-11,0
00000279,200,2023-07-12,0
00000280,200,2024-06-15,200
00000281,200,2023-10-23,0
00000282,50,2022-07-07,0
00000283,500,2025-04-17,0
00000284,150,2025-03-26,750
00000285,200,2024-11-28,0
00000286,150,2023-01-07,0
00000287,200,2025-07-24,0
00000288,50,2024-08-20,0
00000289,150,2023-10-20,0
00000290,100,2023-11-07,0
00000291,200,2023-08-14,0
00000292,200,2025-01-31,200
00000293,150,2023-06-01,0
00000294,200,2024-11-19,0
00000295,50,2025-09-08,0
00000296,200,2024-04-26,100000
00000297,150,2025-06-29,0
00000298,200,2022-04-16,0
00000299,500,2022-09-26,0
00000300,200,2025-12-01,0
00000301,50,2025-07-14,0
00000302,100,2025-12-24,0
00000303,500,2022-01-29,0
00000304,50,2023-04-06,0
00000305,50,2024-08-03,0
00000306,100,2024-10-17,0
00000307,150,2024-11-08,0
00000308,200,2024-09-15,0
00000309,100,2024-07-24,0
00000310,200,2023-01-26,0
00000311,500,2022-10-07,0
00000312,150,2024-04-29,0
00000313,500,2023-07-02,0
00000314,150,2023-09-04,0
00000315,500,2025-09-13,0
00000316,100,2024-07-03,0
00000317,150,2023-11-12,0
00000318,500,2024-02-12,0
00000319,150,2023-01-22,0
00000320,100,2025-03-17,0
00000321,200,2022-03-31,0
00000322,200,2025-12-15,0
00000323,200,2024-03-01,0
00000324,100,2024-10-11,0
00000325,100,2024-10-25,0
00000326,150,2022-07-25,0
00000327,200,2022-07-24,0
00000328,200,2022-02-01,0
00000329,200,2025-09-02,0
00000330,50,2024-08-19,0
00000331,150,2023-11-25,0
00000332,200,2025-08-23,2000
00000333,500,2024-02-18,0
00000334,200,2025-01-13,200
00000335,100,2025-07-16,0
00000336,150,2023-04-11,0
00000337,200,2022-07-21,0
00000338,50,2024-06-27,0
00000339,150,2022-03-01,150
00000340,150,2024-01-05,0
00000341,100,2023-05-16,0
00000342,500,2025-10-28,0
00000343,100,2022-12-25,10000
00000344,500,2025-10-31,0
00000345,500,2022-10-21,0
00000346,150,2024-07-30,0
00000347,50,2024-08-10,0
00000348,500,2022-11-20,5000
00000349,500,2023-09-05,0
00000350,200,2025-11-14,0
00000351,150,2023-02-12,0
00000352,200,2022-08-07,0
00000353,500,2024-01-06,0
00000354,150,2022-02-14,0
00000355,200,2023-07-17,200
00000356,500,2024-10-14,0
00000357,150,2023-04-17,0
00000358,150,2023-03-25,0
00000359,500,2023-05-29,0
00000360,100,2025-07-10,100
00000361,150,2024-06-21,1500
00000362,100,2022-07-04,0
00000363,150,2024-04-30,0
00000364,100,2025-01-09,0
00000365,150,2024-12-23,0
00000366,150,2022-12-03,0
00000367,200,2023-08-28,0
00000368,150,2022-08-24,0
00000369,50,2022-10-16,0
00000370,100,2025-10-17,0
00000371,200,2025-02-15,0
00000372,200,2022-01-29,0
00000373,50,2024-07-20,0
00000374,150,2025-04-12,0
00000375,150,2022-08-10,0
00000376,200,2022-02-21,0
00000377,500,2023-11-03,0
00000378,100,2025-08-19,10000
00000379,150,2025-08-22,0
00000380,100,2022-04-03,0
00000381,150,2024-10-05,0
00000382,100,2025-01-05,0
00000383,200,2024-01-30,0
00000384,500,2024-05-08,0
00000385,100,2024-04-29,0
00000386,200,2025-06-14,0
00000387,150,2022-03-09,0
00000388,100,2024-06-27,0
00000389,100,2024-01-13,1000
00000390,500,2025-08-13,0
00000391,200,2023-07-20,0
00000392,50,2024-07-20,250
00000393,500,2022-02-13,5000
00000394,100,2022-09-15,0
00000395,100,2022-05-21,0
00000396,500,2023-03-01,0
00000397,100,2023-11-04,0
00000398,500,2022-01-06,0
00000399,100,2022-09-24,0
00000400,100,2022-08-14,0
00000401,50,2022-09-27,250
00000402,500,2023-10-26,5000
00000403,50,2022-09-17,0
00000404,500,2022-08-21,0
00000405,200,2024-07-07,0
00000406,500,2025-04-30,0
00000407,500,2023-03-30,0
00000408,50,2025-09-11,0
00000409,200,2025-08-10,0
00000410,50,2024-09-07,0
00000411,200,2025-11-06,0
00000412,200,2022-05-31,0
00000413,150,2025-05-30,0
00000414,100,2023-07-18,0
00000415,500,2025-01-28,0
00000416,200,2025-05-08,0
00000417,200,2024-11-01,0
00000418,50,2025-12-08,0
00000419,500,2023-03-17,0
00000420,100,2024-04-27,0
00000421,200,2024-03-27,0
00000422,50,2023-10-03,0
00000423,150,2024-02-06,0
00000424,200,2022-05-18,200
00000425,50,2024-06-03,500
00000426,100,2025-02-13,100000
00000427,500,2023-11-07,0
00000428,200,2023-12-26,0
00000429,200,2022-04-16,0
00000430,500,2023-10-02,0
00000431,500,2024-11-05,0
00000432,200,2023-04-05,0
00000433,150,2025-02-13,0
00000434,150,2025-03-21,0
00000435,200,2025-02-22,0
00000436,500,2025-06-10,0
00000437,500,2022-02-23,0
00000438,150,2022-03-01,0
00000439,150,2023-11-27,0
00000440,100,2022-10-21,0
00000441,200,2022-05-23,0
00000442,50,2022-07-07,0
00000443,100,2024-02-10,0
00000444,150,2022-11-19,0
00000445,150,2025-03-08,0
00000446,50,2022-11-15,0
00000447,500,2022-04-12,0
00000448,150,2024-06-26,0
00000449,200,2025-05-28,0
00000450,150,2023-03-18,0
00000451,50,2023-12-08,0
00000452,150,2025-10-20,0
00000453,200,2024-12-15,0
00000454,50,2023-03-28,0
00000455,500,2022-04-23,5000
00000456,100,2022-10-09,0
00000457,150,2023-11-03,0
00000458,200,2024-05-31,0
00000459,200,2024-12-26,0
00000460,500,2025-02-18,0
00000461,150,2022-05-28,0
00000462,50,2024-06-12,50
00000463,150,2025-03-25,0
00000464,200,2025-12-24,0
00000465,150,2022-08-24,0
00000466,150,2022-12-18,0
00000467,500,2024-07-31,0
00000468,150,2022-06-30,0
00000469,50,2023-05-14,0
00000470,200,2024-12-09,2000
00000471,150,2023-03-30,0
00000472,100,2022-06-06,0
00000473,50,2024-12-22,0
00000474,150,2023-12-21,0
00000475,100,2023-04-29,0
00000476,150,2023-02-09,0
00000477,100,2025-09-04,10000
00000478,200,2025-02-28,0
00000479,200,2025-10-26,0
00000480,500,2025-08-09,0
00000481,500,2023-10-24,0
00000482,150,2022-11-06,0
00000483,200,2024-06-24,0
00000484,150,2025-04-26,100000
00000485,50,2023-09-28,0
00000486,50,2022-04-27,0
00000487,150,2022-06-07,0
00000488,50,2025-06-13,0
00000489,200,2024-08-05,0
00000490,50,2024-07-10,0
00000491,500,2025-08-27,0
00000492,500,2024-09-01,0
00000493,50,2024-07-11,0
00000494,150,2022-06-22,0
00000495,100,2022-03-22,0
00000496,200,2024-06-18,0
00000497,500,2022-11-22,0
00000498,150,2024-03-04,0
00000499,150,2025-10-22,0
00000500,150,2022-05-15,0
00000501,500,2025-10-21,0
00000502,150,2025-09-06,0
00000503,500,2022-11-04,0
00000504,500,2025-09-21,0
00000505,150,2023-09-28,0
00000506,200,2022-09-22,0
00000507,50,2023-09-27,0
00000508,150,2022-09-19,0
00000509,500,2022-07-11,0
00000510,200,2024-11-07,0
00000511,150,2023-09-25,0
00000512,100,2023-12-01,0
00000513,200,2023-01-29,0
00000514,100,2022-11-14,100
00000515,500,2025-01-10,0
00000516,500,2022-03-19,0
00000517,500,2022-09-26,0
00000518,100,2022-11-29,0
00000519,500,2022-12-06,0
00000520,50,2024-04-21,0
00000521,100,2024-06-28,0
00000522,200,2023-04-25,0
00000523,150,2024-08-18,0
00000524,100,2024-01-24,0
00000525,500,2024-06-21,0
00000526,150,2024-02-22,0
00000527,200,2022-11-28,0
00000528,500,2022-10-11,0
00000529,50,2025-08-06,0
00000530,150,2025-02-09,0
00000531,500,2022-09-13,0
00000532,100,2023-07-13,0
00000533,500,2022-10-29,0
00000534,50,2023-03-31,0
00000535,150,2022-02-24,0
00000536,200,2024-10-25,0
00000537,200,2022-06-17,0
00000538,50,2023-10-15,0
00000539,150,2022-10-27,0
00000540,150,2024-08-25,0
00000541,100,2025-12-15,0
00000542,500,2022-01-11,0
00000543,50,2023-06-09,0
00000544,100,2025-01-28,0
00000545,500,2024-12-16,0
00000546,150,2023-05-02,0
00000547,50,2023-05-04,0
00000548,500,2024-07-25,50000
00000549,500,2025-01-02,100000
00000550,500,2023-05-11,0
00000551,150,2024-05-29,1500
00000552,100,2025-03-14,0
00000553,50,2024-12-08,0
00000554,50,2024-12-13,0
00000555,500,2025-02-08,50000
00000556,50,2025-07-25,0
00000557,150,2023-06-04,0
00000558,150,2022-05-19,0
00000559,50,2025-04-06,0
00000560,150,2022-10-01,100000
00000561,150,2025-08-09,0
00000562,200,2025-11-25,0
00000563,100,2022-10-04,10000
00000564,50,2023-08-24,0
00000565,100,2022-03-27,0
00000566,150,2024-11-21,0
00000567,500,2024-08-27,0
00000568,100,2023-08-09,0
00000569,50,2025-09-04,0
00000570,50,2024-01-24,0
00000571,200,2024-06-19,0
00000572,200,2023-11-26,0
00000573,200,2025-11-18,0
00000574,500,2023-07-01,0
00000575,200,2022-06-11,0
00000576,100,2025-01-22,0
00000577,50,2022-06-13,0
00000578,150,2023-09-20,0
00000579,200,2022-12-08,0
00000580,150,2024-07-04,1500
00000581,500,2024-06-09,0
00000582,50,2022-06-03,0
00000583,200,2024-01-15,0
00000584,100,2022-03-05,0
00000585,500,2025-10-20,0
00000586,50,2022-09-16,500
00000587,150,2024-02-24,0
00000588,50,2025-05-24,0
00000589,200,2024-01-30,0
00000590,50,2025-03-21,0
00000591,150,2024-03-26,0
00000592,150,2023-05-27,0
00000593,50,2023-01-17,0
00000594,200,2025-02-24,0
00000595,150,2025-12-12,0
00000596,500,2023-08-08,0
00000597,200,2023-02-14,0
00000598,50,2024-07-14,0
00000599,200,2022-06-29,0
00000600,150,2025-09-29,0
00000601,50,2025-01-31,0
00000602,150,2022-11-19,0
00000603,100,2024-01-11,0
00000604,50,2023-02-16,0
00000605,100,2024-10-08,100000
00000606,500,2024-01-26,0
00000607,500,2022-09-23,0
00000608,50,2022-05-15,0
00000609,200,2024-12-12,0
00000610,200,2025-03-23,2000
00000611,50,2024-07-10,0
00000612,500,2023-12-07,0
00000613,500,2025-08-03,0
00000614,100,2024-06-05,0
00000615,50,2022-09-12,0
00000616,150,2022-12-04,0
00000617,100,2023-12-10,0
00000618,500,2023-08-05,0
00000619,150,2023-02-07,0
00000620,500,2023-07-17,0
00000621,150,2025-06-12,0
00000622,500,2025-08-05,0
00000623,500,2022-11-12,0
00000624,500,2025-05-24,0
00000625,500,2022-03-26,0
00000626,50,2022-06-16,100000
00000627,150,2025-08-26,0
00000628,500,2024-05-03,0
00000629,50,2024-10-16,0
00000630,500,2023-08-17,0
00000631,150,2024-09-16,0
00000632,200,2023-09-02,0
00000633,50,2022-11-20,0
00000634,200,2024-08-09,0
00000635,500,2022-10-22,0
00000636,150,2023-12-09,0
00000637,100,2024-01-29,0
00000638,50,2023-10-16,0
00000639,50,2023-07-02,0
00000640,100,2022-07-18,10000
00000641,500,2024-05-06,0
00000642,100,2023-11-02,0
00000643,150,2023-01-24,0
00000644,200,2024-11-20,0
00000645,150,2024-10-15,15000
00000646,500,2024-07-25,0
00000647,100,2025-04-09,0
00000648,50,2023-07-31,0
00000649,200,2023-08-09,0
00000650,50,2024-06-01,0
00000651,150,2024-01-20,0
00000652,150,2022-04-03,0
00000653,500,2025-02-24,0
00000654,500,2023-08-15,100000
00000655,200,2025-01-31,0
00000656,500,2025-10-25,0
00000657,100,2022-07-18,0
00000658,150,2025-02-16,0
00000659,100,2023-02-12,0
00000660,200,2024-10-21,200
00000661,100,2023-11-14,0
00000662,500,2024-07-24,0
00000663,500,2022-10-14,0
00000664,500,2023-10-15,0
00000665,500,2023-09-05,0
00000666,500,2024-11-09,0
00000667,500,2023-09-06,0
00000668,50,2024-01-25,0
00000669,50,2024-05-03,0
00000670,50,2025-05-07,0
00000671,500,2025-03-28,0
00000672,50,2025-04-10,0
00000673,500,2025-07-12,0
00000674,200,2022-10-30,0
00000675,100,2022-03-06,0
00000676,50,2023-01-26,500
00000677,200,2022-11-07,0
00000678,100,2024-04-20,0
00000679,500,2024-08-23,0
00000680,50,2025-12-16,0
00000681,100,2025-02-22,0
00000682,200,2024-12-12,0
00000683,100,2024-07-30,0
00000684,150,2025-01-23,0
00000685,150,2025-06-03,0
00000686,100,2023-07-26,0
00000687,100,2023-09-02,0
00000688,100,2025-11-14,0
00000689,150,2024-09-09,0
00000690,150,2023-08-13,0
00000691,500,2024-02-17,0
00000692,200,2023-12-08,0
00000693,100,2023-08-18,100
00000694,150,2024-06-24,0
00000695,200,2023-03-15,0
00000696,500,2023-07-10,0
00000697,150,2022-10-09,0
00000698,500,2023-05-06,0
00000699,500,2023-04-08,0
00000700,50,2022-07-25,0
00000701,200,2022-07-25,0
00000702,100,2022-01-11,0
00000703,100,2024-04-13,0
00000704,200,2024-09-04,0
00000705,150,2023-10-20,0
00000706,50,2022-07-03,0
00000707,100,2024-12-31,0
00000708,50,2022-12-25,0
00000709,100,2022-03-16,0
00000710,200,2024-10-11,0
00000711,150,2022-03-18,100000
00000712,500,2022-08-08,0
00000713,150,2023-08-06,0
00000714,500,2024-12-09,0
00000715,100,2024-10-29,0
00000716,100,2022-08-19,0
00000717,200,2025-08-20,0
00000718,100,2022-01-29,0
00000719,150,2025-03-08,0
00000720,100,2022-12-26,0
00000721,200,2024-05-25,0
00000722,50,2024-03-31,0
00000723,100,2022-10-15,0
00000724,100,2022-01-14,0
00000725,100,2024-07-03,0
00000726,150,2023-09-11,0
00000727,500,2022-01-24,0
00000728,150,2025-11-19,0
00000729,50,2024-08-11,0
00000730,200,2025-11-06,0
00000731,150,2025-11-14,0
00000732,150,2024-01-23,0
00000733,100,2022-10-01,0
00000734,200,2025-05-25,0
00000735,500,2024-08-22,0
00000736,100,2023-05-22,0
00000737,500,2022-06-17,0
00000738,500,2025-12-12,0
00000739,500,2022-08-18,100000
00000740,500,2023-02-19,0
00000741,100,2022-12-03,0
00000742,500,2024-06-23,0
00000743,100,2025-04-09,0
00000744,500,2024-07-01,0
00000745,200,2022-09-28,0
00000746,200,2025-02-28,20000
00000747,150,2022-02-14,0
00000748,50,2023-03-23,0
00000749,50,2024-05-17,0
00000750,50,2025-01-13,0
00000751,50,2024-08-24,5000
00000752,100,2022-10-05,0
00000753,200,2024-02-06,0
00000754,200,2024-07-07,0
00000755,200,2024-02-09,100000
00000756,100,2025-08-31,0
00000757,50,2023-01-01,0
00000758,200,2024-12-19,0
00000759,100,2022-01-08,0
00000760,150,2024-08-06,0
00000761,500,2024-05-18,0
00000762,100,2023-05-22,0
00000763,100,2023-07-19,0
00000764,50,2022-03-07,0
00000765,200,2025-06-13,0
00000766,50,2023-05-08,0
00000767,50,2025-05-01,100000
00000768,50,2023-05-17,0
00000769,200,2024-06-17,0
00000770,100,2022-04-26,0
00000771,150,2023-04-25,0
00000772,500,2023-10-16,0
00000773,150,2023-05-01,0
00000774,100,2025-09-14,0
00000775,200,2023-09-08,0
00000776,500,2025-04-26,0
00000777,100,2025-07-06,0
00000778,500,2024-10-12,5000
00000779,200,2024-12-10,0
00000780,200,2024-04-16,0
00000781,200,2023-01-12,0
00000782,200,2023-05-09,0
00000783,150,2025-12-20,0
00000784,200,2022-04-29,0
00000785,200,2025-02-15,0
00000786,200,2023-05-13,0
00000787,150,2025-08-17,15000
00000788,150,2022-07-09,0
00000789,100,2022-04-16,0
00000790,500,2025-05-19,500
00000791,100,2025-04-18,0
00000792,500,2023-03-21,0
00000793,150,2023-09-13,0
00000794,50,2023-03-10,0
00000795,50,2024-09-07,0
00000796,500,2025-12-12,0
00000797,100,2025-02-04,0
00000798,150,2024-02-19,0
00000799,150,2023-09-24,0
00000800,500,2024-10-15,0
00000801,200,2023-10-18,0
00000802,150,2023-10-03,0
00000803,500,2023-03-30,0
00000804,50,2023-06-19,0
00000805,500,2025-04-01,0
00000806,150,2022-11-09,0
00000807,100,2024-02-17,0
00000808,100,2024-10-19,0
00000809,150,2023-06-12,0
00000810,200,2025-08-07,0
00000811,200,2022-12-11,0
00000812,150,2022-12-13,0
00000813,500,2024-09-27,0
00000814,500,2025-08-07,0
00000815,500,2022-03-11,0
00000816,50,2025-09-30,50
00000817,200,2022-10-09,0
00000818,100,2022-05-20,0
00000819,50,2023-03-24,0
00000820,150,2022-05-04,0
00000821,500,2024-09-16,0
00000822,50,2022-01-14,0
00000823,200,2022-01-25,2000
00000824,500,2023-08-11,50000
00000825,100,2022-08-08,0
00000826,500,2022-11-01,0
00000827,500,2024-12-14,0
00000828,150,2023-07-02,0
00000829,50,2024-02-04,0
00000830,200,2025-03-03,0
00000831,100,2023-09-07,0
00000832,50,2025-08-31,0
00000833,50,2022-07-11,0
00000834,200,2025-02-05,0
00000835,50,2025-12-10,0
00000836,200,2024-06-07,0
00000837,150,2025-03-04,0
00000838,50,2024-12-17,0
00000839,100,2023-03-09,0
00000840,500,2024-08-31,0
00000841,50,2025-11-02,0
00000842,500,2025-02-28,0
00000843,100,2023-10-07,500
00000844,500,2022-10-23,0
00000845,200,2022-06-07,0
00000846,500,2023-05-08,0
00000847,200,2025-10-18,0
00000848,150,2024-02-26,0
00000849,100,2025-11-12,0
00000850,500,2023-12-10,50000
00000851,100,2022-06-05,0
00000852,500,2025-05-04,0
00000853,150,2022-03-02,0
00000854,200,2024-10-01,0
00000855,500,2024-02-08,0
00000856,500,2025-09-15,0
00000857,500,2023-08-28,0
00000858,50,2022-06-18,0
00000859,200,2025-12-28,0
00000860,100,2024-03-08,0
00000861,50,2022-07-07,500
00000862,200,2024-01-08,0
00000863,50,2022-09-29,5000
00000864,200,2025-02-14,0
00000865,200,2022-07-31,2000
00000866,500,2022-07-10,0
00000867,150,2024-02-28,15000
00000868,200,2022-06-23,0
00000869,500,2023-05-13,0
00000870,100,2025-11-04,0
00000871,100,2023-07-05,0
00000872,200,2022-10-26,20000
00000873,150,2024-05-12,0
00000874,50,2024-01-10,0
00000875,100,2025-07-04,0
00000876,500,2023-02-05,0
00000877,100,2023-09-16,10000
00000878,150,2025-06-24,0
00000879,150,2024-06-20,0
00000880,500,2022-10-06,0
00000881,500,2025-11-24,0
00000882,150,2022-12-30,0
00000883,150,2023-08-20,0
00000884,200,2025-03-25,0
00000885,150,2024-02-10,0
00000886,200,2024-01-18,0
00000887,500,2023-02-14,0
00000888,500,2023-01-04,0
00000889,500,2022-02-25,0
00000890,200,2025-12-21,0
00000891,150,2025-11-19,15000
00000892,200,2022-10-13,0
00000893,100,2023-06-02,0
00000894,200,2024-02-12,100000
00000895,200,2025-04-07,0
00000896,500,2025-11-17,0
00000897,50,2024-01-07,0
00000898,500,2025-05-01,0
00000899,50,2022-08-12,0
00000900,150,2022-12-07,0
00000901,50,2025-02-27,0
00000902,200,2023-11-11,0
00000903,200,2022-08-05,2000
00000904,100,2024-11-11,0
00000905,500,2025-04-03,0
00000906,100,2024-07-01,0
00000907,200,2025-10-23,0
00000908,500,2022-11-05,0
00000909,50,2024-09-15,0
00000910,200,2022-06-25,0
00000911,100,2023-12-15,0
00000912,200,2023-02-28,0
00000913,150,2024-09-02,15000
00000914,150,2022-05-18,0
00000915,50,2022-02-16,0
00000916,50,2025-10-18,0
00000917,100,2024-11-22,0
00000918,100,2023-11-09,0
00000919,200,2023-04-20,0
00000920,100,2023-01-17,0
00000921,200,2024-03-21,100000
00000922,100,2024-07-09,0
00000923,200,2022-01-10,0
00000924,100,2023-07-25,0
00000925,50,2025-03-28,0
